timestamp,ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY,DAY,CHOCOLATE,GIFT_BASKET,ROSES,STRAWBERRIES,COCONUT,COCONUT_COUPON
931300,1072.25,1.0,8.5,-5.5,2705.4124,69.29623,1,7895.5,70745.5,14419.0,4058.5,10105.0,679.5
931400,1070.25,1.0,8.5,-5.5,2704.0908,69.287926,1,7895.5,70741.5,14417.5,4058.0,10105.0,679.5
931500,1070.0,1.0,8.5,-5.5,2702.772,69.27964,1,7895.0,70726.5,14412.5,4058.0,10106.0,680.0
931600,1071.75,1.0,8.5,-5.5,2701.4553,69.27136,1,7894.5,70714.0,14409.5,4057.5,10105.5,679.5
931700,1070.25,1.0,8.5,-5.5,2700.1414,69.2631,1,7894.5,70716.5,14409.0,4057.5,10105.5,676.5
931800,1069.75,1.0,8.5,-5.5,2698.8298,69.254845,1,7894.5,70703.0,14402.0,4057.0,10105.5,677.5
931900,1068.75,1.0,8.5,-5.5,2697.5208,69.2466,1,7894.5,70699.5,14404.5,4056.5,10107.0,677.5
932000,1070.25,1.0,8.5,-5.5,2696.214,69.23836,1,7895.5,70707.5,14407.5,4056.5,10106.0,679.5
932100,1070.75,1.0,8.5,-5.5,2694.9102,69.23013,1,7896.5,70718.5,14406.5,4056.0,10106.5,679.5
932200,1073.25,1.0,8.5,-5.5,2693.6084,69.221924,1,7897.5,70716.5,14409.5,4056.0,10106.0,678.5
932300,1076.75,1.0,8.5,-5.5,2692.3093,69.21372,1,7898.5,70720.5,14409.0,4056.5,10106.5,678.5
932400,1075.75,1.0,8.5,-5.5,2691.0127,69.20553,1,7898.0,70717.5,14406.0,4057.0,10107.0,679.0
932500,1076.0,1.0,8.5,-5.5,2689.7185,69.19734,1,7898.0,70714.5,14407.5,4056.5,10106.0,680.5
932600,1077.75,1.0,8.5,-5.5,2688.427,69.18917,1,7900.0,70725.5,14409.0,4057.0,10105.5,681.5
932700,1079.25,1.0,8.5,-5.5,2687.1377,69.181015,1,7899.5,70708.5,14406.5,4057.0,10106.5,682.5
932800,1078.25,1.0,8.5,-5.5,2685.851,69.17287,1,7898.5,70702.5,14402.5,4056.5,10107.5,684.5
932900,1076.25,1.0,8.5,-5.5,2684.5667,69.16473,1,7899.5,70697.5,14399.5,4057.0,10106.0,684.5
933000,1073.75,1.0,8.5,-5.5,2683.285,69.1566,1,7900.0,70706.5,14403.0,4057.0,10105.5,683.5
933100,1074.0,1.0,8.5,-5.5,2682.0056,69.14848,1,7900.5,70715.5,14402.0,4057.0,10106.0,683.5
933200,1072.25,1.0,8.5,-5.5,2680.7288,69.14038,1,7899.5,70727.5,14409.5,4056.5,10106.5,684.5
933300,1073.75,1.0,8.5,-5.5,2679.4546,69.132286,1,7898.5,70730.5,14407.5,4056.0,10104.5,683.5
933400,1073.75,1.0,8.5,-5.5,2678.1826,69.12421,1,7897.5,70730.0,14409.5,4056.0,10104.0,684.5
933500,1072.25,1.0,8.5,-5.5,2676.913,69.116135,1,7897.0,70731.5,14410.0,4056.0,10105.5,686.5
933600,1072.25,1.0,8.5,-5.5,2675.6462,69.10808,1,7896.5,70745.5,14409.5,4056.0,10106.5,686.5
933700,1072.75,1.0,8.5,-5.5,2674.3816,69.10003,1,7896.0,70742.5,14411.5,4056.5,10106.5,685.5
933800,1073.75,1.0,8.5,-5.5,2673.1196,69.091995,1,7895.5,70733.5,14409.5,4056.5,10109.0,685.5
933900,1073.5,0.9,8.5,-5.5,2671.86,69.08398,1,7896.5,70730.5,14409.0,4056.5,10108.5,686.5
934000,1071.75,0.9,8.5,-5.5,2670.603,69.075966,1,7897.0,70750.5,14405.5,4057.0,10107.5,686.5
934100,1072.75,0.9,8.5,-5.5,2669.3484,69.06796,1,7897.5,70750.5,14399.5,4057.5,10106.0,686.5
934200,1072.75,0.9,8.5,-5.5,2668.0962,69.05998,1,7898.0,70752.5,14399.5,4057.5,10103.5,684.5
934300,1071.75,0.9,8.5,-5.5,2666.8464,69.052,1,7896.5,70751.0,14396.5,4057.5,10105.0,686.5
934400,1073.25,0.9,8.5,-5.5,2665.599,69.044044,1,7897.0,70753.5,14393.0,4057.5,10105.0,686.5
934500,1072.25,0.9,8.5,-5.5,2664.3542,69.036095,1,7897.5,70751.5,14394.5,4057.5,10105.5,686.0
934600,1070.25,0.9,8.5,-5.5,2663.1118,69.02815,1,7897.0,70735.5,14394.0,4056.5,10106.5,686.5
934700,1070.0,0.9,8.5,-5.5,2661.8718,69.020226,1,7898.5,70745.5,14395.0,4057.5,10107.0,687.0
934800,1068.25,0.9,8.5,-5.5,2660.6343,69.012314,1,7897.5,70753.5,14399.5,4057.5,10108.5,686.5
934900,1068.25,0.9,8.5,-5.5,2659.3992,69.00442,1,7898.0,70758.5,14400.0,4057.0,10110.0,686.5
935000,1064.75,0.9,8.5,-5.5,2658.1665,68.99653,1,7898.5,70762.5,14401.5,4057.0,10111.0,687.5
935100,1063.25,0.9,8.5,-5.5,2656.9363,68.988655,1,7897.0,70741.5,14398.0,4057.5,10112.0,685.5
935200,1061.75,0.9,8.5,-5.5,2655.7085,68.98079,1,7896.5,70746.5,14400.5,4057.0,10111.5,686.5
935300,1060.75,0.9,8.5,-5.5,2654.4832,68.972946,1,7897.5,70758.5,14402.5,4056.5,10109.0,684.5
935400,1061.0,0.9,8.5,-5.5,2653.2603,68.96511,1,7897.5,70753.5,14399.5,4057.0,10109.5,684.0
935500,1060.75,0.9,8.5,-5.5,2652.0398,68.95728,1,7897.0,70752.5,14401.0,4057.0,10109.5,684.5
935600,1060.75,0.9,8.5,-5.5,2650.8218,68.94948,1,7897.5,70751.5,14402.0,4057.0,10109.0,684.5
935700,1061.75,0.9,8.5,-5.5,2649.6062,68.94168,1,7897.5,70749.5,14401.5,4057.0,10110.0,686.5
935800,1062.75,0.9,8.5,-5.5,2648.393,68.93389,1,7899.0,70760.5,14401.5,4057.5,10108.0,683.5
935900,1064.25,0.9,8.5,-5.5,2647.1824,68.926125,1,7899.5,70773.5,14408.0,4057.5,10108.5,684.5
936000,1064.5,0.9,8.5,-5.5,2645.9739,68.918365,1,7900.0,70778.5,14406.5,4057.5,10107.5,682.5
936100,1064.5,0.9,8.5,-5.5,2644.768,68.91062,1,7901.5,70781.5,14405.5,4057.0,10106.0,681.5
936200,1064.75,0.9,8.5,-5.5,2643.5647,68.90289,1,7901.5,70782.5,14405.5,4057.5,10105.5,681.5
936300,1067.25,0.9,8.5,-5.5,2642.3635,68.89518,1,7902.0,70783.5,14404.5,4057.0,10106.0,680.5
936400,1068.75,0.9,8.5,-5.5,2641.165,68.887474,1,7901.5,70782.5,14399.5,4057.0,10109.0,682.5
936500,1071.25,0.9,8.5,-5.5,2639.9688,68.87979,1,7903.5,70790.5,14401.5,4057.5,10109.0,683.0
936600,1069.25,0.9,8.5,-5.5,2638.775,68.872116,1,7903.5,70795.5,14404.0,4058.0,10111.5,683.5
936700,1070.25,0.9,8.5,-5.5,2637.5835,68.864456,1,7904.0,70802.5,14408.5,4058.5,10112.0,683.5
936800,1069.75,0.9,8.5,-5.5,2636.3945,68.85681,1,7904.5,70807.5,14407.0,4058.0,10113.0,684.5
936900,1069.25,0.9,8.5,-5.5,2635.208,68.849174,1,7904.5,70791.5,14403.5,4057.5,10112.0,683.5
937000,1070.25,0.9,8.5,-5.5,2634.024,68.84156,1,7904.0,70800.5,14405.5,4057.5,10113.5,685.5
937100,1070.25,0.9,8.5,-5.5,2632.842,68.833954,1,7903.0,70787.5,14402.5,4057.5,10114.5,688.0
937200,1067.75,0.9,8.5,-5.5,2631.6628,68.82636,1,7902.5,70776.5,14402.5,4057.5,10114.5,687.5
937300,1068.0,0.9,8.5,-5.5,2630.4858,68.81879,1,7903.5,70781.5,14401.5,4057.5,10116.5,686.5
937400,1069.25,0.9,8.5,-5.5,2629.3113,68.811226,1,7902.5,70777.5,14401.5,4058.0,10116.5,686.5
937500,1068.25,0.9,8.5,-5.5,2628.1392,68.80368,1,7901.5,70766.5,14400.5,4057.5,10113.5,686.5
937600,1066.25,0.9,8.5,-5.5,2626.9695,68.79615,1,7900.0,70756.5,14402.5,4057.0,10114.0,686.5
937700,1067.25,0.9,8.5,-5.5,2625.802,68.788635,1,7899.5,70750.5,14399.5,4057.5,10115.0,688.5
937800,1065.25,0.9,8.5,-5.5,2624.6372,68.78113,1,7900.5,70760.5,14406.0,4057.5,10115.0,689.0
937900,1064.25,0.9,8.5,-5.5,2623.4746,68.77364,1,7897.5,70754.5,14408.0,4057.5,10116.5,689.5
938000,1063.75,0.9,8.5,-5.5,2622.3145,68.766174,1,7896.5,70739.5,14406.5,4057.0,10117.5,691.5
938100,1063.75,0.9,8.5,-5.5,2621.1567,68.75871,1,7899.0,70737.5,14403.5,4056.5,10118.0,690.5
938200,1063.25,0.9,8.5,-5.5,2620.0015,68.751274,1,7900.5,70732.5,14403.0,4056.5,10119.0,692.5
938300,1064.25,0.9,8.5,-5.5,2618.8484,68.74384,1,7901.0,70733.5,14401.5,4057.0,10119.0,692.5
938400,1064.5,0.9,8.5,-5.5,2617.6978,68.736435,1,7899.5,70728.5,14399.5,4056.5,10119.5,694.5
938500,1062.25,0.9,8.5,-5.5,2616.5496,68.729034,1,7901.0,70728.5,14403.5,4056.5,10117.0,691.5
938600,1064.75,0.9,8.5,-5.5,2615.4038,68.72166,1,7901.0,70744.5,14405.5,4056.5,10116.0,689.5
938700,1066.25,0.9,8.5,-5.5,2614.2603,68.71429,1,7902.0,70745.5,14402.5,4056.0,10116.0,691.5
938800,1063.75,0.9,8.5,-5.5,2613.1191,68.70694,1,7901.0,70742.5,14404.5,4056.0,10115.0,692.5
938900,1060.75,0.9,8.5,-5.5,2611.9805,68.69961,1,7903.0,70746.5,14404.5,4055.5,10115.5,693.0
939000,1061.75,0.9,8.5,-5.5,2610.8442,68.69228,1,7902.5,70749.5,14406.5,4056.0,10114.0,693.0
939100,1063.75,0.9,8.5,-5.5,2609.7102,68.68498,1,7900.5,70744.5,14404.5,4055.5,10114.0,692.5
939200,1064.75,0.9,8.5,-5.5,2608.5789,68.6777,1,7899.5,70751.5,14410.0,4054.5,10115.0,692.5
939300,1065.0,0.9,8.5,-5.5,2607.4497,68.670425,1,7899.5,70755.5,14410.5,4055.5,10115.5,693.5
939400,1064.25,0.9,8.5,-5.5,2606.3228,68.66317,1,7898.5,70752.5,14415.5,4055.5,10113.5,692.5
939500,1064.25,0.9,8.5,-5.5,2605.1982,68.65593,1,7896.5,70737.5,14414.5,4055.0,10113.0,691.5
939600,1066.75,0.9,8.5,-5.5,2604.0762,68.648705,1,7896.0,70729.5,14418.0,4054.5,10111.5,690.5
939700,1064.25,0.9,8.5,-5.5,2602.9565,68.6415,1,7897.0,70738.5,14417.5,4054.5,10111.5,691.0
939800,1068.25,0.9,8.5,-5.5,2601.839,68.63431,1,7897.0,70743.5,14422.0,4054.5,10111.0,691.5
939900,1069.75,0.9,8.5,-5.5,2600.724,68.62714,1,7897.5,70741.5,14421.5,4054.5,10112.5,692.5
940000,1069.75,0.9,8.5,-5.5,2599.6116,68.61998,1,7896.5,70743.5,14418.5,4055.0,10113.0,691.5
940100,1069.75,0.9,8.5,-5.5,2598.5015,68.61283,1,7896.5,70737.0,14415.5,4055.0,10111.5,690.5
940200,1068.25,0.9,8.5,-5.5,2597.3936,68.60571,1,7895.5,70734.5,14414.0,4054.5,10112.5,691.5
940300,1066.75,0.9,8.5,-5.5,2596.2878,68.5986,1,7895.5,70742.5,14415.5,4054.5,10113.0,692.5
940400,1066.25,0.9,8.5,-5.5,2595.1848,68.59151,1,7895.0,70747.5,14416.5,4054.5,10113.0,692.5
940500,1067.75,0.9,8.5,-5.5,2594.084,68.584435,1,7894.5,70737.5,14416.5,4054.5,10113.5,693.5
940600,1067.25,0.9,8.5,-5.0,2592.9854,68.57738,1,7895.5,70745.5,14419.5,4054.5,10113.0,692.5
940700,1068.25,0.9,8.5,-5.0,2591.8892,68.570335,1,7896.0,70746.5,14424.0,4054.0,10112.0,692.0
940800,1064.75,0.9,8.5,-5.0,2590.7954,68.56331,1,7895.5,70745.5,14421.5,4054.0,10113.5,694.5
940900,1065.25,0.9,8.5,-5.0,2589.704,68.556305,1,7894.0,70737.5,14424.0,4054.5,10115.5,696.0
941000,1062.25,0.9,8.5,-5.0,2588.615,68.54932,1,7894.5,70751.5,14430.5,4053.5,10114.5,696.5
941100,1063.25,0.9,8.5,-5.0,2587.528,68.54234,1,7894.5,70755.5,14428.5,4053.5,10111.5,695.5
941200,1062.75,0.9,8.5,-5.0,2586.4438,68.535385,1,7895.5,70763.5,14427.0,4053.0,10111.5,696.5
941300,1059.75,0.9,8.5,-5.0,2585.3618,68.52845,1,7893.5,70756.5,14428.0,4053.5,10113.5,694.5
941400,1059.25,0.9,8.5,-5.0,2584.282,68.52153,1,7895.0,70757.5,14428.5,4054.0,10113.0,692.5
941500,1056.75,0.9,8.5,-5.0,2583.2046,68.514626,1,7895.5,70757.5,14427.0,4054.0,10110.5,690.5
941600,1057.25,0.9,8.5,-5.0,2582.1296,68.507744,1,7896.5,70766.5,14426.5,4054.5,10110.0,689.5
941700,1057.25,0.9,8.5,-5.0,2581.057,68.50088,1,7896.0,70770.5,14431.5,4054.5,10110.5,690.5
941800,1055.75,0.9,8.5,-5.0,2579.9863,68.494026,1,7894.5,70770.5,14433.5,4054.5,10108.0,688.0
941900,1054.75,0.9,8.5,-5.0,2578.9185,68.4872,1,7896.5,70761.5,14431.5,4053.5,10108.0,686.0
942000,1054.75,0.9,8.5,-5.0,2577.8525,68.48038,1,7897.5,70756.5,14426.5,4053.5,10108.0,687.5
942100,1054.75,0.9,8.5,-5.0,2576.7893,68.47359,1,7895.0,70754.5,14423.5,4054.5,10107.0,686.5
942200,1053.25,0.9,8.5,-5.0,2575.728,68.466805,1,7895.5,70740.5,14424.0,4054.0,10107.0,688.5
942300,1052.25,0.9,8.5,-5.0,2574.6694,68.460045,1,7895.0,70743.0,14422.0,4053.5,10106.0,688.5
942400,1048.25,0.9,8.5,-5.0,2573.613,68.45331,1,7895.0,70744.5,14419.5,4054.0,10105.5,687.5
942500,1048.25,0.9,8.5,-5.0,2572.5588,68.44659,1,7896.0,70729.5,14421.5,4053.5,10106.5,688.5
942600,1048.25,0.9,8.5,-5.0,2571.507,68.43988,1,7898.0,70745.5,14420.5,4053.5,10107.5,689.5
942700,1048.0,0.9,8.5,-5.0,2570.4575,68.43319,1,7899.5,70736.5,14419.5,4053.5,10109.0,690.0
942800,1047.25,0.9,8.5,-5.0,2569.4104,68.42652,1,7900.5,70750.5,14420.5,4054.0,10109.5,691.5
942900,1046.25,0.9,8.5,-5.0,2568.3657,68.419876,1,7902.0,70763.5,14424.5,4055.0,10110.0,691.5
943000,1046.75,0.9,8.5,-5.0,2567.323,68.413246,1,7901.0,70755.0,14425.0,4054.5,10110.0,690.5
943100,1048.75,0.9,8.5,-5.0,2566.283,68.40663,1,7900.5,70754.5,14426.5,4054.5,10110.0,690.5
943200,1047.75,0.9,8.5,-5.0,2565.2449,68.40004,1,7899.0,70751.5,14427.0,4054.5,10109.0,687.5
943300,1048.75,0.9,8.5,-5.0,2564.2095,68.39347,1,7899.5,70745.5,14431.5,4054.5,10109.0,687.5
943400,1049.75,0.9,8.5,-5.0,2563.176,68.38691,1,7900.0,70753.0,14428.0,4054.5,10108.5,688.5
943500,1048.25,0.9,8.5,-5.0,2562.145,68.38038,1,7898.5,70745.0,14424.5,4054.5,10109.5,690.5
943600,1048.25,0.9,8.5,-5.0,2561.1165,68.37386,1,7899.5,70738.5,14423.5,4053.5,10110.0,691.5
943700,1050.75,0.9,8.5,-5.0,2560.09,68.36736,1,7898.5,70731.5,14429.0,4053.0,10110.0,692.5
943800,1052.25,0.9,8.5,-5.0,2559.066,68.360886,1,7898.5,70747.5,14433.0,4053.5,10111.5,690.5
943900,1051.75,0.9,8.5,-5.0,2558.0442,68.35442,1,7897.5,70749.5,14430.0,4053.5,10109.0,690.5
944000,1052.0,0.9,8.5,-5.0,2557.0247,68.347984,1,7897.5,70746.5,14428.5,4053.5,10109.0,688.5
944100,1050.25,0.9,8.5,-5.0,2556.0076,68.34157,1,7898.0,70753.5,14430.5,4053.5,10107.5,687.5
944200,1050.0,0.9,8.5,-5.0,2554.9927,68.33517,1,7897.0,70758.0,14430.5,4052.5,10107.5,687.5
944300,1050.0,0.9,8.5,-5.0,2553.98,68.32878,1,7898.5,70758.5,14432.5,4053.0,10108.0,690.5
944400,1047.75,0.9,8.5,-5.0,2552.9697,68.322426,1,7898.0,70759.0,14431.5,4053.0,10108.5,690.5
944500,1048.75,0.9,8.5,-5.0,2551.9617,68.31608,1,7898.5,70748.5,14427.0,4053.0,10110.0,691.5
944600,1048.25,0.9,8.5,-5.0,2550.956,68.30976,1,7899.0,70749.5,14428.5,4052.5,10108.5,689.5
944700,1047.75,0.9,8.5,-5.0,2549.9526,68.30346,1,7896.5,70747.5,14432.0,4052.5,10110.0,689.5
944800,1049.25,0.9,8.5,-5.0,2548.9514,68.29718,1,7896.5,70749.5,14427.5,4053.0,10108.5,688.5
944900,1048.75,0.9,8.5,-5.0,2547.9526,68.29092,1,7894.5,70734.5,14422.5,4052.0,10107.0,689.5
945000,1045.25,0.9,8.5,-5.0,2546.956,68.284676,1,7894.5,70746.5,14421.5,4052.5,10106.5,689.5
945100,1044.75,0.9,8.5,-5.0,2545.9617,68.27846,1,7894.0,70730.5,14416.5,4052.5,10105.5,689.5
945200,1043.25,0.9,8.5,-5.0,2544.9697,68.272255,1,7893.5,70731.5,14417.5,4052.0,10104.5,688.5
945300,1044.75,0.9,8.5,-5.0,2543.98,68.266075,1,7893.5,70726.5,14414.5,4052.0,10103.5,687.5
945400,1044.75,0.9,8.5,-5.0,2542.9924,68.25991,1,7892.5,70735.5,14416.5,4051.5,10103.0,689.5
945500,1048.25,0.9,8.5,-5.0,2542.007,68.25378,1,7893.0,70728.5,14415.5,4051.0,10103.5,688.5
945600,1049.25,0.9,8.5,-5.0,2541.0242,68.24766,1,7892.0,70729.5,14415.5,4050.5,10104.0,690.5
945700,1051.25,0.9,8.5,-5.0,2540.0437,68.24156,1,7893.5,70745.5,14417.5,4050.5,10104.0,689.0
945800,1050.25,0.9,8.5,-5.0,2539.0652,68.23548,1,7893.5,70734.5,14417.0,4050.0,10103.5,688.5
945900,1048.25,0.9,8.5,-5.0,2538.089,68.22942,1,7894.5,70730.5,14414.0,4049.5,10103.5,689.5
946000,1047.25,0.9,8.5,-5.0,2537.1152,68.22339,1,7896.5,70725.5,14416.5,4050.0,10104.5,686.5
946100,1046.25,0.9,8.5,-5.0,2536.1436,68.21738,1,7897.5,70718.5,14412.5,4050.0,10104.5,687.5
946200,1048.25,0.9,8.5,-5.0,2535.1743,68.21138,1,7896.5,70721.5,14416.5,4049.5,10104.0,686.5
946300,1048.5,0.9,8.5,-5.0,2534.2073,68.205414,1,7896.5,70715.5,14414.5,4048.5,10104.5,687.5
946400,1046.75,0.9,8.5,-5.0,2533.2424,68.19946,1,7896.5,70719.5,14413.5,4049.0,10104.0,685.5
946500,1046.75,0.9,8.5,-5.0,2532.2798,68.19353,1,7897.0,70718.5,14414.5,4048.5,10104.5,686.5
946600,1046.75,0.9,8.5,-5.0,2531.3196,68.18762,1,7898.5,70728.5,14415.5,4048.5,10102.5,686.0
946700,1048.25,0.9,8.5,-5.0,2530.3616,68.18173,1,7899.5,70739.5,14416.5,4049.0,10101.5,686.5
946800,1049.25,0.9,8.5,-5.0,2529.4058,68.17587,1,7899.0,70726.5,14412.5,4049.5,10100.5,685.5
946900,1049.25,0.9,8.5,-5.0,2528.4521,68.17003,1,7898.0,70719.0,14410.5,4050.0,10102.0,684.5
947000,1049.0,0.9,8.5,-5.0,2527.5007,68.16421,1,7899.0,70718.5,14411.5,4050.5,10103.0,684.5
947100,1050.75,0.9,8.5,-5.0,2526.5518,68.1584,1,7899.5,70729.5,14412.5,4051.5,10103.0,683.5
947200,1053.75,0.9,8.5,-5.0,2525.605,68.152626,1,7898.5,70730.5,14412.0,4051.5,10102.5,683.5
947300,1052.25,0.9,8.5,-5.0,2524.6604,68.14687,1,7899.5,70735.5,14415.5,4051.5,10102.0,684.5
947400,1054.75,0.9,8.5,-5.0,2523.718,68.141136,1,7899.5,70732.5,14415.0,4051.0,10104.5,686.5
947500,1057.25,0.9,8.5,-5.0,2522.778,68.13542,1,7899.5,70715.5,14417.5,4051.0,10104.5,684.5
947600,1058.75,0.9,8.5,-5.0,2521.84,68.12973,1,7900.5,70723.0,14420.5,4051.0,10103.5,682.5
947700,1060.25,0.9,8.5,-5.0,2520.9045,68.12406,1,7900.5,70732.0,14421.5,4050.5,10103.5,681.5
947800,1063.25,0.9,8.5,-5.0,2519.9712,68.118416,1,7900.5,70734.5,14421.0,4050.5,10104.5,681.5
947900,1064.75,0.9,8.5,-5.0,2519.04,68.11279,1,7900.0,70744.5,14423.0,4050.5,10103.5,681.5
948000,1065.0,0.9,8.5,-5.0,2518.1113,68.10719,1,7900.0,70747.5,14424.5,4050.5,10103.5,680.5
948100,1067.25,0.9,8.5,-5.0,2517.1846,68.101616,1,7900.0,70754.5,14426.0,4050.5,10103.5,680.5
948200,1067.5,0.9,8.5,-5.0,2516.26,68.09606,1,7900.0,70749.5,14423.5,4050.5,10105.0,682.5
948300,1065.75,0.9,8.5,-5.0,2515.338,68.09053,1,7901.0,70761.5,14424.5,4050.5,10106.0,682.0
948400,1067.25,0.9,8.5,-5.0,2514.418,68.085014,1,7902.0,70774.5,14429.5,4050.5,10106.5,683.5
948500,1065.25,0.9,8.5,-5.0,2513.5002,68.07953,1,7899.5,70761.5,14428.5,4050.0,10106.5,682.5
948600,1067.25,0.9,8.5,-5.0,2512.5847,68.074066,1,7900.0,70767.5,14428.5,4050.5,10107.0,683.5
948700,1068.75,0.9,8.5,-5.0,2511.6714,68.06862,1,7899.5,70767.5,14428.0,4051.0,10108.0,685.5
948800,1070.75,0.9,8.5,-5.0,2510.7603,68.0632,1,7900.0,70763.5,14430.5,4050.5,10107.5,684.5
948900,1072.25,0.9,8.5,-5.0,2509.8516,68.05781,1,7901.5,70768.5,14425.0,4050.0,10107.5,683.5
949000,1072.5,0.9,8.5,-5.0,2508.9448,68.05244,1,7901.5,70764.5,14429.5,4049.5,10108.5,684.5
949100,1072.75,0.9,8.5,-5.0,2508.0403,68.04709,1,7901.0,70767.5,14430.5,4049.0,10108.5,684.5
949200,1072.75,0.9,8.5,-5.0,2507.1382,68.04176,1,7901.5,70775.5,14430.0,4049.5,10109.0,684.5
949300,1072.25,0.9,8.5,-5.0,2506.2383,68.03645,1,7902.0,70784.5,14430.5,4049.5,10110.0,685.5
949400,1073.75,0.9,8.5,-5.0,2505.3403,68.03118,1,7902.0,70791.5,14434.0,4050.0,10107.5,684.0
949500,1072.25,0.9,8.5,-5.0,2504.4448,68.025925,1,7901.5,70777.5,14435.0,4050.0,10109.0,685.5
949600,1073.25,0.9,8.5,-5.0,2503.5515,68.02069,1,7901.5,70785.5,14436.5,4050.5,10110.5,687.5
949700,1074.25,0.9,8.5,-5.0,2502.6602,68.01548,1,7901.5,70791.5,14440.0,4050.5,10111.5,688.5
949800,1073.25,0.9,8.5,-5.0,2501.7712,68.0103,1,7901.5,70788.5,14440.5,4050.5,10111.5,688.0
949900,1079.75,0.9,8.5,-5.0,2500.8845,68.005135,1,7902.5,70804.5,14442.5,4050.5,10112.5,687.5
950000,1080.0,0.9,8.5,-5.0,2500.0,68.0,1,7901.0,70786.5,14446.5,4050.5,10111.0,686.5
950100,1081.25,0.9,8.5,-5.0,2499.1177,67.99489,1,7901.0,70779.5,14448.0,4049.5,10110.0,686.5
950200,1081.75,0.9,8.5,-5.0,2498.2375,67.9898,1,7901.0,70781.5,14446.5,4049.5,10110.0,686.0
950300,1082.75,0.9,8.5,-5.0,2497.3596,67.98473,1,7901.0,70776.5,14448.5,4049.5,10109.0,685.5
950400,1081.75,0.9,8.5,-5.0,2496.484,67.97969,1,7900.5,70782.5,14454.0,4049.0,10108.5,684.5
950500,1080.75,0.9,8.5,-5.0,2495.61,67.97468,1,7900.0,70780.5,14453.5,4049.0,10107.5,683.5
950600,1081.25,0.9,8.5,-5.0,2494.7388,67.96969,1,7900.0,70786.0,14454.5,4049.0,10109.0,682.5
950700,1081.75,0.9,8.5,-5.0,2493.8696,67.96472,1,7901.0,70784.5,14455.5,4049.0,10107.5,680.5
950800,1081.75,0.9,8.5,-5.0,2493.0027,67.95978,1,7900.5,70784.5,14458.0,4049.5,10107.5,682.5
950900,1083.75,0.9,8.5,-5.0,2492.138,67.95486,1,7901.0,70793.5,14457.0,4050.0,10106.5,681.5
951000,1084.75,0.9,8.5,-5.0,2491.2751,67.94997,1,7901.0,70797.5,14457.0,4050.5,10106.0,681.5
951100,1083.75,0.9,8.5,-5.0,2490.4148,67.9451,1,7902.0,70807.5,14462.5,4050.5,10105.5,680.5
951200,1083.5,0.9,8.5,-5.0,2489.5564,67.940254,1,7902.0,70801.5,14464.5,4050.0,10106.0,682.5
951300,1084.25,0.9,8.5,-5.0,2488.7004,67.93543,1,7902.5,70805.0,14462.5,4050.5,10105.0,679.5
951400,1086.25,0.9,8.5,-5.0,2487.8464,67.93064,1,7903.5,70803.5,14464.5,4050.0,10105.0,680.5
951500,1086.25,0.9,8.5,-5.0,2486.9949,67.92587,1,7903.5,70800.5,14465.0,4050.5,10104.0,679.5
951600,1086.25,0.9,8.5,-5.0,2486.1453,67.92113,1,7901.5,70800.5,14469.5,4050.5,10104.0,678.5
951700,1086.75,0.9,8.5,-5.0,2485.2979,67.91641,1,7900.5,70792.5,14465.0,4050.5,10104.5,679.5
951800,1084.25,0.9,8.5,-5.0,2484.4526,67.91171,1,7900.5,70799.5,14465.5,4050.5,10106.0,679.5
951900,1085.75,0.9,8.5,-5.0,2483.6096,67.90705,1,7900.5,70800.5,14468.0,4051.0,10105.0,678.5
952000,1084.75,0.9,8.5,-5.0,2482.7688,67.902405,1,7899.5,70800.5,14464.5,4051.5,10106.0,679.5
952100,1083.75,0.9,8.5,-5.0,2481.9302,67.89779,1,7900.5,70802.5,14462.5,4051.5,10107.0,680.5
952200,1086.25,0.9,8.5,-5.0,2481.0935,67.893196,1,7900.0,70796.5,14463.5,4051.0,10106.0,679.5
952300,1085.75,0.9,8.5,-5.0,2480.2593,67.88863,1,7902.0,70795.5,14464.0,4051.0,10106.0,679.5
952400,1082.75,0.9,8.5,-5.0,2479.427,67.884094,1,7902.0,70799.5,14463.5,4051.5,10106.0,676.5
952500,1083.75,0.9,8.5,-5.0,2478.597,67.87958,1,7902.5,70799.5,14464.0,4051.5,10106.5,675.5
952600,1083.25,0.9,8.5,-5.0,2477.769,67.87509,1,7903.5,70815.5,14460.5,4051.5,10107.5,676.5
952700,1080.75,0.9,8.5,-5.0,2476.9434,67.87063,1,7903.5,70813.5,14458.0,4051.5,10108.5,677.0
952800,1083.25,0.9,8.5,-5.0,2476.1199,67.86619,1,7902.0,70817.5,14462.5,4051.5,10108.5,676.5
952900,1085.25,0.9,8.5,-5.0,2475.2983,67.86178,1,7901.5,70793.5,14461.0,4050.5,10110.0,677.5
953000,1084.25,0.9,8.5,-5.0,2474.4792,67.85739,1,7900.5,70794.5,14462.5,4050.5,10108.0,675.5
953100,1083.25,0.9,8.5,-5.0,2473.662,67.853035,1,7900.0,70793.5,14462.5,4050.0,10109.0,675.5
953200,1083.5,0.9,8.5,-5.0,2472.8472,67.84871,1,7900.0,70791.5,14464.5,4049.5,10108.0,675.5
953300,1084.25,0.9,8.5,-5.0,2472.0344,67.8444,1,7899.5,70774.5,14465.5,4049.5,10109.5,675.5
